name,mos,DT,distortion_type
honeydew-melon_tsl_8_tqs_256.ply,41.71858667,1,G-PCC (T)/S-PCC
honeydew-melon_tsl_8_tqs_512.ply,14.29429985,1,G-PCC (T)/S-PCC
honeydew-melon_tsl_8_tqs_064.ply,88.0734534,1,G-PCC (T)/S-PCC
house_gQP_1_tQP_1.ply,92.22795336,2,VPCC
house_gQP_1_tQP_2.ply,70.65323091,2,VPCC
house_gQP_1_tQP_3.ply,38.25820985,2,VPCC
house_gQP_2_tQP_1.ply,74.45270788,2,VPCC
house_gQP_2_tQP_2.ply,63.06019202,2,VPCC
house_gQP_2_tQP_3.ply,40.79004677,2,VPCC
house_gQP_3_tQP_1.ply,40.63937374,2,VPCC
house_gQP_3_tQP_2.ply,37.12616089,2,VPCC
house_gQP_3_tQP_3.ply,29.22124359,2,VPCC
house_gsigma_0_tsigma_16.ply,69.80583942,4,Gaussian_noise
house_gsigma_0_tsigma_32.ply,48.93321579,4,Gaussian_noise
house_gsigma_0_tsigma_08.ply,90.17113564,4,Gaussian_noise
house_gsigma_2_tsigma_16.ply,46.30083599,4,Gaussian_noise
house_gsigma_2_tsigma_32.ply,34.86645876,4,Gaussian_noise
house_gsigma_2_tsigma_08.ply,48.68141211,4,Gaussian_noise
house_gsigma_4_tsigma_16.ply,29.89754144,4,Gaussian_noise
house_gsigma_4_tsigma_32.ply,19.38454229,4,Gaussian_noise
house_gsigma_4_tsigma_08.ply,35.68854777,4,Gaussian_noise
house_level_7.ply,2.953877424,3,Downsampling
house_level_8.ply,15.94446242,3,Downsampling
house_level_9.ply,63.69121032,3,Downsampling
house_pqs_1_qs_16.ply,88.432011,0,G-PCC (O)/L-PCC
house_pqs_1_qs_32.ply,77.69216307,0,G-PCC (O)/L-PCC
house_pqs_1_qs_48.ply,68.06703004,0,G-PCC (O)/L-PCC
house_pqs_1_qs_64.ply,50.59385382,0,G-PCC (O)/L-PCC
house_tsl_4_tqs_128.ply,54.31101695,1,G-PCC (T)/S-PCC
house_tsl_4_tqs_256.ply,37.90143461,1,G-PCC (T)/S-PCC
house_tsl_4_tqs_512.ply,22.39643651,1,G-PCC (T)/S-PCC
house_tsl_4_tqs_064.ply,65.09485808,1,G-PCC (T)/S-PCC
house_tsl_6_tqs_128.ply,75.3571452,1,G-PCC (T)/S-PCC
house_tsl_6_tqs_256.ply,42.98648413,1,G-PCC (T)/S-PCC
house_tsl_6_tqs_512.ply,26.58473454,1,G-PCC (T)/S-PCC
house_tsl_6_tqs_064.ply,84.77302695,1,G-PCC (T)/S-PCC
house_tsl_8_tqs_128.ply,80.24781187,1,G-PCC (T)/S-PCC
house_tsl_8_tqs_256.ply,52.60120652,1,G-PCC (T)/S-PCC
house_tsl_8_tqs_512.ply,27.60330842,1,G-PCC (T)/S-PCC
house_tsl_8_tqs_064.ply,86.7884343,1,G-PCC (T)/S-PCC
litchi_gQP_1_tQP_1.ply,83.82459716,2,VPCC
litchi_gQP_1_tQP_2.ply,73.7164483,2,VPCC
litchi_gQP_1_tQP_3.ply,59.29219253,2,VPCC
litchi_gQP_2_tQP_1.ply,62.08415891,2,VPCC
litchi_gQP_2_tQP_2.ply,49.46809496,2,VPCC
litchi_gQP_2_tQP_3.ply,40.8373808,2,VPCC
litchi_gQP_3_tQP_1.ply,38.8157313,2,VPCC
litchi_gQP_3_tQP_2.ply,41.62178436,2,VPCC
litchi_gQP_3_tQP_3.ply,29.95124476,2,VPCC
litchi_gsigma_0_tsigma_16.ply,78.99324726,4,Gaussian_noise
litchi_gsigma_0_tsigma_32.ply,40.75832148,4,Gaussian_noise
litchi_gsigma_0_tsigma_08.ply,92.5519659,4,Gaussian_noise
litchi_gsigma_2_tsigma_16.ply,55.46141956,4,Gaussian_noise
litchi_gsigma_2_tsigma_32.ply,39.75588339,4,Gaussian_noise
litchi_gsigma_2_tsigma_08.ply,66.69196192,4,Gaussian_noise
litchi_gsigma_4_tsigma_16.ply,43.39649489,4,Gaussian_noise
litchi_gsigma_4_tsigma_32.ply,32.56601573,4,Gaussian_noise
litchi_gsigma_4_tsigma_08.ply,39.07952026,4,Gaussian_noise
litchi_level_7.ply,2.482748258,3,Downsampling
litchi_level_8.ply,23.51904767,3,Downsampling
litchi_level_9.ply,88.25654022,3,Downsampling
litchi_pqs_1_qs_16.ply,90.59614947,0,G-PCC (O)/L-PCC
litchi_pqs_1_qs_32.ply,72.26469753,0,G-PCC (O)/L-PCC
litchi_pqs_1_qs_48.ply,43.15755648,0,G-PCC (O)/L-PCC
litchi_pqs_1_qs_64.ply,32.09673457,0,G-PCC (O)/L-PCC
litchi_tsl_4_tqs_128.ply,33.92753037,1,G-PCC (T)/S-PCC
litchi_tsl_4_tqs_256.ply,24.48177139,1,G-PCC (T)/S-PCC
litchi_tsl_4_tqs_512.ply,14.16383462,1,G-PCC (T)/S-PCC
litchi_tsl_4_tqs_064.ply,41.44995622,1,G-PCC (T)/S-PCC
litchi_tsl_6_tqs_128.ply,66.52326242,1,G-PCC (T)/S-PCC
litchi_tsl_6_tqs_256.ply,38.63096165,1,G-PCC (T)/S-PCC
litchi_tsl_6_tqs_512.ply,21.54700544,1,G-PCC (T)/S-PCC
litchi_tsl_6_tqs_064.ply,76.61593988,1,G-PCC (T)/S-PCC
litchi_tsl_8_tqs_128.ply,72.29047685,1,G-PCC (T)/S-PCC
litchi_tsl_8_tqs_256.ply,52.24182148,1,G-PCC (T)/S-PCC
litchi_tsl_8_tqs_512.ply,25.86577269,1,G-PCC (T)/S-PCC
litchi_tsl_8_tqs_064.ply,89.13485285,1,G-PCC (T)/S-PCC
pen-container_gQP_1_tQP_1.ply,73.52634804,2,VPCC
pen-container_gQP_1_tQP_2.ply,70.28884535,2,VPCC
pen-container_gQP_1_tQP_3.ply,46.53720777,2,VPCC
pen-container_gQP_2_tQP_1.ply,53.34469001,2,VPCC
pen-container_gQP_2_tQP_2.ply,44.33274307,2,VPCC
pen-container_gQP_2_tQP_3.ply,48.20411042,2,VPCC
pen-container_gQP_3_tQP_1.ply,33.30402412,2,VPCC
pen-container_gQP_3_tQP_2.ply,41.84397306,2,VPCC
pen-container_gQP_3_tQP_3.ply,31.29669104,2,VPCC
pen-container_gsigma_0_tsigma_16.ply,71.56783481,4,Gaussian_noise
pen-container_gsigma_0_tsigma_32.ply,46.96382835,4,Gaussian_noise
pen-container_gsigma_0_tsigma_08.ply,89.21398884,4,Gaussian_noise
pen-container_gsigma_2_tsigma_16.ply,42.52148539,4,Gaussian_noise
pen-container_gsigma_2_tsigma_32.ply,31.71810296,4,Gaussian_noise
pen-container_gsigma_2_tsigma_08.ply,49.60595949,4,Gaussian_noise
pen-container_gsigma_4_tsigma_16.ply,27.73032223,4,Gaussian_noise
pen-container_gsigma_4_tsigma_32.ply,26.76427729,4,Gaussian_noise
pen-container_gsigma_4_tsigma_08.ply,32.68372466,4,Gaussian_noise
pen-container_level_7.ply,2.804935525,3,Downsampling
pen-container_level_8.ply,21.11616176,3,Downsampling
pen-container_level_9.ply,69.83589159,3,Downsampling
pen-container_pqs_1_qs_16.ply,89.99880847,0,G-PCC (O)/L-PCC
pen-container_pqs_1_qs_32.ply,76.86578198,0,G-PCC (O)/L-PCC
pen-container_pqs_1_qs_48.ply,65.20220124,0,G-PCC (O)/L-PCC
pen-container_pqs_1_qs_64.ply,54.48224583,0,G-PCC (O)/L-PCC
pen-container_tsl_4_tqs_128.ply,16.44390869,1,G-PCC (T)/S-PCC
pen-container_tsl_4_tqs_256.ply,15.93659647,1,G-PCC (T)/S-PCC
pen-container_tsl_4_tqs_512.ply,12.59679012,1,G-PCC (T)/S-PCC
pen-container_tsl_4_tqs_064.ply,16.4123228,1,G-PCC (T)/S-PCC
pen-container_tsl_6_tqs_128.ply,66.92772188,1,G-PCC (T)/S-PCC
pen-container_tsl_6_tqs_256.ply,41.38784241,1,G-PCC (T)/S-PCC
pen-container_tsl_6_tqs_512.ply,25.2678055,1,G-PCC (T)/S-PCC
pen-container_tsl_6_tqs_064.ply,81.92204441,1,G-PCC (T)/S-PCC
pen-container_tsl_8_tqs_128.ply,77.20825479,1,G-PCC (T)/S-PCC
pen-container_tsl_8_tqs_256.ply,56.30186956,1,G-PCC (T)/S-PCC
pen-container_tsl_8_tqs_512.ply,33.14918481,1,G-PCC (T)/S-PCC
pen-container_tsl_8_tqs_064.ply,85.34021252,1,G-PCC (T)/S-PCC
ping-pong-bat_gQP_1_tQP_1.ply,73.32501116,2,VPCC
ping-pong-bat_gQP_1_tQP_2.ply,63.85195787,2,VPCC
ping-pong-bat_gQP_1_tQP_3.ply,53.26474741,2,VPCC
ping-pong-bat_gQP_2_tQP_1.ply,61.7305609,2,VPCC
ping-pong-bat_gQP_2_tQP_2.ply,57.05151055,2,VPCC
ping-pong-bat_gQP_2_tQP_3.ply,42.26146311,2,VPCC
ping-pong-bat_gQP_3_tQP_1.ply,35.55000273,2,VPCC
ping-pong-bat_gQP_3_tQP_2.ply,34.66209677,2,VPCC
ping-pong-bat_gQP_3_tQP_3.ply,36.75484397,2,VPCC
ping-pong-bat_gsigma_0_tsigma_16.ply,59.9268872,4,Gaussian_noise
ping-pong-bat_gsigma_0_tsigma_32.ply,45.26451967,4,Gaussian_noise
ping-pong-bat_gsigma_0_tsigma_08.ply,85.76939372,4,Gaussian_noise
ping-pong-bat_gsigma_2_tsigma_16.ply,43.72573164,4,Gaussian_noise
ping-pong-bat_gsigma_2_tsigma_32.ply,36.8020878,4,Gaussian_noise
ping-pong-bat_gsigma_2_tsigma_08.ply,53.59356464,4,Gaussian_noise
ping-pong-bat_gsigma_4_tsigma_16.ply,31.37290037,4,Gaussian_noise
ping-pong-bat_gsigma_4_tsigma_32.ply,28.12785458,4,Gaussian_noise
ping-pong-bat_gsigma_4_tsigma_08.ply,36.83180396,4,Gaussian_noise
ping-pong-bat_level_7.ply,10.66904823,3,Downsampling
ping-pong-bat_level_8.ply,26.11003906,3,Downsampling
ping-pong-bat_level_9.ply,85.71748306,3,Downsampling
ping-pong-bat_pqs_1_qs_16.ply,91.84153463,0,G-PCC (O)/L-PCC
ping-pong-bat_pqs_1_qs_32.ply,57.33546331,0,G-PCC (O)/L-PCC
ping-pong-bat_pqs_1_qs_48.ply,41.32431727,0,G-PCC (O)/L-PCC
ping-pong-bat_pqs_1_qs_64.ply,28.34999248,0,G-PCC (O)/L-PCC
ping-pong-bat_tsl_4_tqs_128.ply,5.608914607,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_4_tqs_256.ply,4.172555657,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_4_tqs_512.ply,5.085960367,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_4_tqs_064.ply,5.51761495,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_6_tqs_128.ply,50.0484513,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_6_tqs_256.ply,33.49455035,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_6_tqs_512.ply,26.98407872,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_6_tqs_064.ply,70.2438173,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_8_tqs_128.ply,52.63107514,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_8_tqs_256.ply,38.25323224,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_8_tqs_512.ply,30.36277636,1,G-PCC (T)/S-PCC
ping-pong-bat_tsl_8_tqs_064.ply,77.24077289,1,G-PCC (T)/S-PCC
puer-tea_gQP_1_tQP_1.ply,77.91470095,2,VPCC
puer-tea_gQP_1_tQP_2.ply,75.4444591,2,VPCC
puer-tea_gQP_1_tQP_3.ply,51.29887452,2,VPCC
puer-tea_gQP_2_tQP_1.ply,62.50545414,2,VPCC
puer-tea_gQP_2_tQP_2.ply,63.42565477,2,VPCC
puer-tea_gQP_2_tQP_3.ply,48.99328461,2,VPCC
puer-tea_gQP_3_tQP_1.ply,49.25330318,2,VPCC
puer-tea_gQP_3_tQP_2.ply,42.08416878,2,VPCC
puer-tea_gQP_3_tQP_3.ply,37.31071354,2,VPCC
puer-tea_gsigma_0_tsigma_16.ply,48.63259403,4,Gaussian_noise
puer-tea_gsigma_0_tsigma_32.ply,34.7408577,4,Gaussian_noise
puer-tea_gsigma_0_tsigma_08.ply,79.47669335,4,Gaussian_noise
puer-tea_gsigma_2_tsigma_16.ply,32.5523098,4,Gaussian_noise
puer-tea_gsigma_2_tsigma_32.ply,27.4135991,4,Gaussian_noise
puer-tea_gsigma_2_tsigma_08.ply,43.47026556,4,Gaussian_noise
puer-tea_gsigma_4_tsigma_16.ply,22.98694951,4,Gaussian_noise
puer-tea_gsigma_4_tsigma_32.ply,17.4081868,4,Gaussian_noise
puer-tea_gsigma_4_tsigma_08.ply,24.00198769,4,Gaussian_noise
puer-tea_level_7.ply,3.153462529,3,Downsampling
puer-tea_level_8.ply,16.26033493,3,Downsampling
puer-tea_level_9.ply,77.84326641,3,Downsampling
puer-tea_pqs_1_qs_16.ply,88.77922488,0,G-PCC (O)/L-PCC
puer-tea_pqs_1_qs_32.ply,57.83074034,0,G-PCC (O)/L-PCC
puer-tea_pqs_1_qs_48.ply,53.83101443,0,G-PCC (O)/L-PCC
puer-tea_pqs_1_qs_64.ply,48.01354497,0,G-PCC (O)/L-PCC
puer-tea_tsl_4_tqs_128.ply,26.81991353,1,G-PCC (T)/S-PCC
puer-tea_tsl_4_tqs_256.ply,12.19981534,1,G-PCC (T)/S-PCC
puer-tea_tsl_4_tqs_512.ply,5.842224721,1,G-PCC (T)/S-PCC
puer-tea_tsl_4_tqs_064.ply,22.63056663,1,G-PCC (T)/S-PCC
puer-tea_tsl_6_tqs_128.ply,62.98621215,1,G-PCC (T)/S-PCC
puer-tea_tsl_6_tqs_256.ply,28.55586178,1,G-PCC (T)/S-PCC
puer-tea_tsl_6_tqs_512.ply,16.59954847,1,G-PCC (T)/S-PCC
puer-tea_tsl_6_tqs_064.ply,86.88044877,1,G-PCC (T)/S-PCC
puer-tea_tsl_8_tqs_128.ply,61.79745668,1,G-PCC (T)/S-PCC
puer-tea_tsl_8_tqs_256.ply,36.11364107,1,G-PCC (T)/S-PCC
puer-tea_tsl_8_tqs_512.ply,21.54590932,1,G-PCC (T)/S-PCC
puer-tea_tsl_8_tqs_064.ply,79.84533052,1,G-PCC (T)/S-PCC
pumpkin_gQP_1_tQP_1.ply,80.03200907,2,VPCC
pumpkin_gQP_1_tQP_2.ply,63.62860455,2,VPCC
pumpkin_gQP_1_tQP_3.ply,41.50382095,2,VPCC
pumpkin_gQP_2_tQP_1.ply,57.30854338,2,VPCC
pumpkin_gQP_2_tQP_2.ply,56.34774299,2,VPCC
pumpkin_gQP_2_tQP_3.ply,41.51596423,2,VPCC
pumpkin_gQP_3_tQP_1.ply,46.14227709,2,VPCC
pumpkin_gQP_3_tQP_2.ply,37.54247859,2,VPCC
pumpkin_gQP_3_tQP_3.ply,30.23205216,2,VPCC
pumpkin_gsigma_0_tsigma_16.ply,73.8480628,4,Gaussian_noise
pumpkin_gsigma_0_tsigma_32.ply,47.64524874,4,Gaussian_noise
pumpkin_gsigma_0_tsigma_08.ply,88.71289491,4,Gaussian_noise
pumpkin_gsigma_2_tsigma_16.ply,50.88715487,4,Gaussian_noise
pumpkin_gsigma_2_tsigma_32.ply,36.13580208,4,Gaussian_noise
pumpkin_gsigma_2_tsigma_08.ply,59.70275662,4,Gaussian_noise
pumpkin_gsigma_4_tsigma_16.ply,37.90024828,4,Gaussian_noise
pumpkin_gsigma_4_tsigma_32.ply,26.06866845,4,Gaussian_noise
pumpkin_gsigma_4_tsigma_08.ply,37.62442881,4,Gaussian_noise
pumpkin_level_7.ply,1.812600251,3,Downsampling
pumpkin_level_8.ply,20.6394442,3,Downsampling
pumpkin_level_9.ply,76.03000232,3,Downsampling
pumpkin_pqs_1_qs_16.ply,85.62141081,0,G-PCC (O)/L-PCC
pumpkin_pqs_1_qs_32.ply,83.04295679,0,G-PCC (O)/L-PCC
pumpkin_pqs_1_qs_48.ply,71.63365401,0,G-PCC (O)/L-PCC
pumpkin_pqs_1_qs_64.ply,52.24143669,0,G-PCC (O)/L-PCC
pumpkin_tsl_4_tqs_128.ply,78.67404727,1,G-PCC (T)/S-PCC
pumpkin_tsl_4_tqs_256.ply,53.12513301,1,G-PCC (T)/S-PCC
pumpkin_tsl_4_tqs_512.ply,28.67861771,1,G-PCC (T)/S-PCC
pumpkin_tsl_4_tqs_064.ply,86.44648425,1,G-PCC (T)/S-PCC
pumpkin_tsl_6_tqs_128.ply,62.2123483,1,G-PCC (T)/S-PCC
pumpkin_tsl_6_tqs_256.ply,48.3776982,1,G-PCC (T)/S-PCC
pumpkin_tsl_6_tqs_512.ply,25.68112045,1,G-PCC (T)/S-PCC
pumpkin_tsl_6_tqs_064.ply,66.90624806,1,G-PCC (T)/S-PCC
pumpkin_tsl_8_tqs_128.ply,78.97698177,1,G-PCC (T)/S-PCC
pumpkin_tsl_8_tqs_256.ply,55.34363898,1,G-PCC (T)/S-PCC
pumpkin_tsl_8_tqs_512.ply,29.76480834,1,G-PCC (T)/S-PCC
pumpkin_tsl_8_tqs_064.ply,87.77156724,1,G-PCC (T)/S-PCC
ship_gQP_1_tQP_1.ply,86.83243163,2,VPCC
ship_gQP_1_tQP_2.ply,79.66953395,2,VPCC
ship_gQP_1_tQP_3.ply,64.65363881,2,VPCC
ship_gQP_2_tQP_1.ply,52.75587535,2,VPCC
ship_gQP_2_tQP_2.ply,53.07130936,2,VPCC
ship_gQP_2_tQP_3.ply,44.99481835,2,VPCC
ship_gQP_3_tQP_1.ply,32.70113044,2,VPCC
ship_gQP_3_tQP_2.ply,30.07825606,2,VPCC
ship_gQP_3_tQP_3.ply,32.37187738,2,VPCC
ship_gsigma_0_tsigma_16.ply,60.02590379,4,Gaussian_noise
ship_gsigma_0_tsigma_32.ply,44.71311782,4,Gaussian_noise
ship_gsigma_0_tsigma_08.ply,81.87614964,4,Gaussian_noise
ship_gsigma_2_tsigma_16.ply,46.24280768,4,Gaussian_noise
ship_gsigma_2_tsigma_32.ply,29.47047405,4,Gaussian_noise
ship_gsigma_2_tsigma_08.ply,44.32391178,4,Gaussian_noise
ship_gsigma_4_tsigma_16.ply,30.23841126,4,Gaussian_noise
ship_gsigma_4_tsigma_32.ply,22.57182481,4,Gaussian_noise
ship_gsigma_4_tsigma_08.ply,24.15903763,4,Gaussian_noise
ship_level_7.ply,5.790659407,3,Downsampling
ship_level_8.ply,15.26715745,3,Downsampling
ship_level_9.ply,51.16749334,3,Downsampling
ship_pqs_1_qs_16.ply,91.89237886,0,G-PCC (O)/L-PCC
ship_pqs_1_qs_32.ply,68.90628136,0,G-PCC (O)/L-PCC
ship_pqs_1_qs_48.ply,60.85370266,0,G-PCC (O)/L-PCC
ship_pqs_1_qs_64.ply,48.18439311,0,G-PCC (O)/L-PCC
ship_tsl_4_tqs_128.ply,15.97910476,1,G-PCC (T)/S-PCC
ship_tsl_4_tqs_256.ply,11.72465248,1,G-PCC (T)/S-PCC
ship_tsl_4_tqs_512.ply,12.63710724,1,G-PCC (T)/S-PCC
ship_tsl_4_tqs_064.ply,13.43235303,1,G-PCC (T)/S-PCC
ship_tsl_6_tqs_128.ply,68.10486694,1,G-PCC (T)/S-PCC
ship_tsl_6_tqs_256.ply,41.18616309,1,G-PCC (T)/S-PCC
ship_tsl_6_tqs_512.ply,25.1244404,1,G-PCC (T)/S-PCC
ship_tsl_6_tqs_064.ply,80.47808166,1,G-PCC (T)/S-PCC
ship_tsl_8_tqs_128.ply,76.5494553,1,G-PCC (T)/S-PCC
ship_tsl_8_tqs_256.ply,45.60453851,1,G-PCC (T)/S-PCC
ship_tsl_8_tqs_512.ply,32.56767817,1,G-PCC (T)/S-PCC
ship_tsl_8_tqs_064.ply,86.41452606,1,G-PCC (T)/S-PCC
statue_gQP_1_tQP_1.ply,82.16544475,2,VPCC
statue_gQP_1_tQP_2.ply,74.36868381,2,VPCC
statue_gQP_1_tQP_3.ply,52.98086999,2,VPCC
statue_gQP_2_tQP_1.ply,65.277898,2,VPCC
statue_gQP_2_tQP_2.ply,58.03915102,2,VPCC
statue_gQP_2_tQP_3.ply,45.29396388,2,VPCC
statue_gQP_3_tQP_1.ply,25.88641621,2,VPCC
statue_gQP_3_tQP_2.ply,32.58541188,2,VPCC
statue_gQP_3_tQP_3.ply,26.9301373,2,VPCC
statue_gsigma_0_tsigma_16.ply,69.24903345,4,Gaussian_noise
statue_gsigma_0_tsigma_32.ply,49.2759668,4,Gaussian_noise
statue_gsigma_0_tsigma_08.ply,85.11947303,4,Gaussian_noise
statue_gsigma_2_tsigma_16.ply,39.41233042,4,Gaussian_noise
statue_gsigma_2_tsigma_32.ply,34.7558873,4,Gaussian_noise
statue_gsigma_2_tsigma_08.ply,50.14553046,4,Gaussian_noise
statue_gsigma_4_tsigma_16.ply,27.72288456,4,Gaussian_noise
statue_gsigma_4_tsigma_32.ply,32.99521449,4,Gaussian_noise
statue_gsigma_4_tsigma_08.ply,31.38009148,4,Gaussian_noise
statue_level_7.ply,11.04592674,3,Downsampling
statue_level_8.ply,24.44605069,3,Downsampling
statue_level_9.ply,69.02141066,3,Downsampling
statue_pqs_1_qs_16.ply,87.01573408,0,G-PCC (O)/L-PCC
statue_pqs_1_qs_32.ply,77.27978223,0,G-PCC (O)/L-PCC
statue_pqs_1_qs_48.ply,67.40476035,0,G-PCC (O)/L-PCC
statue_pqs_1_qs_64.ply,54.10887739,0,G-PCC (O)/L-PCC
statue_tsl_4_tqs_128.ply,19.6972695,1,G-PCC (T)/S-PCC
statue_tsl_4_tqs_256.ply,16.40082892,1,G-PCC (T)/S-PCC
statue_tsl_4_tqs_512.ply,11.34401742,1,G-PCC (T)/S-PCC
statue_tsl_4_tqs_064.ply,19.55881932,1,G-PCC (T)/S-PCC
statue_tsl_6_tqs_128.ply,67.76035361,1,G-PCC (T)/S-PCC
statue_tsl_6_tqs_256.ply,48.22983919,1,G-PCC (T)/S-PCC
statue_tsl_6_tqs_512.ply,29.73847696,1,G-PCC (T)/S-PCC
statue_tsl_6_tqs_064.ply,77.30130872,1,G-PCC (T)/S-PCC
statue_tsl_8_tqs_128.ply,78.36511751,1,G-PCC (T)/S-PCC
statue_tsl_8_tqs_256.ply,57.66573011,1,G-PCC (T)/S-PCC
statue_tsl_8_tqs_512.ply,35.57328452,1,G-PCC (T)/S-PCC
statue_tsl_8_tqs_064.ply,88.31888572,1,G-PCC (T)/S-PCC
stone_gQP_1_tQP_1.ply,78.81994767,2,VPCC
stone_gQP_1_tQP_2.ply,55.96429471,2,VPCC
stone_gQP_1_tQP_3.ply,38.19125206,2,VPCC
stone_gQP_2_tQP_1.ply,58.87870931,2,VPCC
stone_gQP_2_tQP_2.ply,56.0219352,2,VPCC
stone_gQP_2_tQP_3.ply,34.46225059,2,VPCC
stone_gQP_3_tQP_1.ply,41.76109598,2,VPCC
stone_gQP_3_tQP_2.ply,35.62049168,2,VPCC
stone_gQP_3_tQP_3.ply,26.01342874,2,VPCC
stone_gsigma_0_tsigma_16.ply,75.06155601,4,Gaussian_noise
stone_gsigma_0_tsigma_32.ply,47.83686368,4,Gaussian_noise
stone_gsigma_0_tsigma_08.ply,86.87668482,4,Gaussian_noise
stone_gsigma_2_tsigma_16.ply,62.4059409,4,Gaussian_noise
stone_gsigma_2_tsigma_32.ply,47.62512297,4,Gaussian_noise
stone_gsigma_2_tsigma_08.ply,71.61570912,4,Gaussian_noise
stone_gsigma_4_tsigma_16.ply,36.85294226,4,Gaussian_noise
stone_gsigma_4_tsigma_32.ply,24.09074637,4,Gaussian_noise
stone_gsigma_4_tsigma_08.ply,34.41591904,4,Gaussian_noise
stone_level_7.ply,8.580533193,3,Downsampling
stone_level_8.ply,20.64931138,3,Downsampling
stone_level_9.ply,86.87232128,3,Downsampling
stone_pqs_1_qs_16.ply,80.90892544,0,G-PCC (O)/L-PCC
stone_pqs_1_qs_32.ply,69.48493262,0,G-PCC (O)/L-PCC
stone_pqs_1_qs_48.ply,77.06861834,0,G-PCC (O)/L-PCC
stone_pqs_1_qs_64.ply,65.57957273,0,G-PCC (O)/L-PCC
stone_tsl_4_tqs_128.ply,47.17354673,1,G-PCC (T)/S-PCC
stone_tsl_4_tqs_256.ply,34.22061434,1,G-PCC (T)/S-PCC
stone_tsl_4_tqs_512.ply,18.76360461,1,G-PCC (T)/S-PCC
stone_tsl_4_tqs_064.ply,57.63837411,1,G-PCC (T)/S-PCC
stone_tsl_6_tqs_128.ply,60.65492093,1,G-PCC (T)/S-PCC
stone_tsl_6_tqs_256.ply,42.3730925,1,G-PCC (T)/S-PCC
stone_tsl_6_tqs_512.ply,22.63591963,1,G-PCC (T)/S-PCC
stone_tsl_6_tqs_064.ply,65.93925975,1,G-PCC (T)/S-PCC
stone_tsl_8_tqs_128.ply,75.68153655,1,G-PCC (T)/S-PCC
stone_tsl_8_tqs_256.ply,47.43694567,1,G-PCC (T)/S-PCC
stone_tsl_8_tqs_512.ply,20.31259474,1,G-PCC (T)/S-PCC
stone_tsl_8_tqs_064.ply,76.96861244,1,G-PCC (T)/S-PCC
tool-box_gQP_1_tQP_1.ply,77.18180348,2,VPCC
tool-box_gQP_1_tQP_2.ply,59.17937263,2,VPCC
tool-box_gQP_1_tQP_3.ply,56.75944471,2,VPCC
tool-box_gQP_2_tQP_1.ply,57.87079799,2,VPCC
tool-box_gQP_2_tQP_2.ply,57.21173403,2,VPCC
tool-box_gQP_2_tQP_3.ply,45.32187464,2,VPCC
tool-box_gQP_3_tQP_1.ply,44.48994269,2,VPCC
tool-box_gQP_3_tQP_2.ply,47.63715478,2,VPCC
tool-box_gQP_3_tQP_3.ply,34.6512822,2,VPCC
tool-box_gsigma_0_tsigma_16.ply,47.65395833,4,Gaussian_noise
tool-box_gsigma_0_tsigma_32.ply,33.38089522,4,Gaussian_noise
tool-box_gsigma_0_tsigma_08.ply,74.07774205,4,Gaussian_noise
tool-box_gsigma_2_tsigma_16.ply,30.49113539,4,Gaussian_noise
tool-box_gsigma_2_tsigma_32.ply,19.73538966,4,Gaussian_noise
tool-box_gsigma_2_tsigma_08.ply,42.15868369,4,Gaussian_noise
tool-box_gsigma_4_tsigma_16.ply,22.03286169,4,Gaussian_noise
tool-box_gsigma_4_tsigma_32.ply,13.71265605,4,Gaussian_noise
tool-box_gsigma_4_tsigma_08.ply,27.6145146,4,Gaussian_noise
tool-box_level_7.ply,7.788150814,3,Downsampling
tool-box_level_8.ply,25.35706923,3,Downsampling
tool-box_level_9.ply,72.96806866,3,Downsampling
tool-box_pqs_1_qs_16.ply,82.50891381,0,G-PCC (O)/L-PCC
tool-box_pqs_1_qs_32.ply,58.74124972,0,G-PCC (O)/L-PCC
tool-box_pqs_1_qs_48.ply,38.80305363,0,G-PCC (O)/L-PCC
tool-box_pqs_1_qs_64.ply,22.59810553,0,G-PCC (O)/L-PCC
tool-box_tsl_4_tqs_128.ply,43.48063326,1,G-PCC (T)/S-PCC
tool-box_tsl_4_tqs_256.ply,21.33990424,1,G-PCC (T)/S-PCC
tool-box_tsl_4_tqs_512.ply,9.772409239,1,G-PCC (T)/S-PCC
tool-box_tsl_4_tqs_064.ply,53.81005804,1,G-PCC (T)/S-PCC
tool-box_tsl_6_tqs_128.ply,46.71853642,1,G-PCC (T)/S-PCC
tool-box_tsl_6_tqs_256.ply,31.69048484,1,G-PCC (T)/S-PCC
tool-box_tsl_6_tqs_512.ply,13.24459477,1,G-PCC (T)/S-PCC
tool-box_tsl_6_tqs_064.ply,80.4800722,1,G-PCC (T)/S-PCC
tool-box_tsl_8_tqs_128.ply,52.16919467,1,G-PCC (T)/S-PCC
